n,n_cusps,n_negF3,max_pstar,min_pstar,min_F3,E_half,min_E_minus_Ehalf,argmin_i,argmin_j,median_slope_jump,min_slope_jump,n_double_cusps,n_iv
79,27,0,0.6500000000000059,0.5062825300455451,5.511537569868509,72.38576969808692,0.0009596130608002795,35,45,1.8790644372043828,0.4095971199121301,6,0
80,26,0,0.6481729059241044,0.5062108926810358,5.934873386881335,73.34130575869983,0.0006684293908847394,35,46,1.889488785510192,0.7949455603141542,4,0
81,31,0,0.6524640230105458,0.5061277546320165,5.522218097352962,74.29684181931228,0.0009248900475427035,36,46,1.8562297513573973,0.4017394507408611,10,0
82,28,1,0.6506024096385497,0.5060594456752693,-25.16618133176042,75.25292012308631,0.0006437930180140938,36,47,1.8654386922434427,0.030555794711484494,5,0
83,27,0,0.648832667164638,0.5059804570071975,5.53244405518312,76.20899842686632,0.0008923013280650594,37,47,1.8891090917562503,0.7822765203304902,4,0
84,31,0,0.6471182818238189,0.5059152489699352,5.958505719240335,77.16559960797663,0.0006207440421377441,37,48,1.8708487039289126,0.39517812576012823,12,0
85,27,0,0.6511627906976772,0.5058401056744404,5.542243668557965,78.12220078908945,0.0008616619047217,38,48,1.8760684668027394,0.3960595629146058,2,0
86,32,1,0.649446968641,0.5057777914066619,-25.98094851937151,79.0793066076299,0.0005991368583693202,38,49,1.8712633233340425,0.07270397671576555,4,0
87,31,0,0.6477272727272735,0.5057062185471185,5.551642892107083,80.03641242617422,0.0008328073209042941,39,49,1.8846115883558054,0.3889294586643429,8,0
88,29,1,0.6516853932584172,0.5056466090064986,-25.65107694593068,80.99400567859773,0.0005788429224224956,39,50,1.8677028994232185,0.0607091475759157,2,0
89,32,0,0.65002035305471,0.5055783573152822,5.560665631440997,81.9515989310157,0.0008055909050881382,40,50,1.8806780786412702,0.7431031544021406,6,0
90,32,1,0.6483516483516509,0.5055212796247631,-21.12154402954644,82.90966336952542,0.0005597483467738584,40,51,1.884336983030952,0.027966540766312567,6,0
91,29,0,0.6467581039179641,0.5054657044514019,6.416722292665206,83.86772780802985,0.0007794617594356623,40,52,1.877367546915365,0.746015150646549,0,0
92,34,0,0.650556777280281,0.5054014183195633,6.000330879828944,84.82624806785186,0.0005417519059278675,41,52,1.8711255684468777,0.7326894025242723,8,0
93,32,0,0.6489361702127553,0.5053481261692874,6.427755399773076,85.7847683276797,0.0007541142026497027,41,53,1.8746875160659502,0.3772759193204065,8,0
94,31,0,0.6473863057762564,0.5052866733247572,6.009802147961857,86.74372986134186,0.000524763332222733,42,53,1.8991712125621218,0.7355058309893925,6,0
95,37,1,0.6510597038625284,0.5052355258971363,-31.84821132151925,87.70269139499705,0.0007301855948327329,42,54,1.8477776688932988,0.08061620101643656,8,0
96,32,0,0.6494845360824741,0.5051767225369941,6.018922832705137,88.66208041267974,0.0005087019067389065,43,54,1.8784020911019017,0.3718300031552559,2,0
97,35,1,0.6479760703208739,0.5051275925164322,-24.83818670362242,89.62146943036302,0.0007075635283513293,43,55,1.8579273290646119,0.02995765744804791,10,0
98,37,0,0.6515321758829177,0.5050712704415337,6.027711927697894,90.58127284582451,0.0004934952255268854,44,55,1.8614563485265405,0.3659250172363299,12,0
99,33,1,0.6499999999999962,0.5050240404244891,-28.06889275771221,91.5410762612821,0.0006861469772019291,44,56,1.8657988517619133,0.04404080489457572,2,0
100,34,0,0.6485308209901931,0.5049700454140149,6.03618708913244,92.50128164258687,0.0004790781723897908,45,56,1.8791353458084954,0.7157549095376421,2,0
101,38,0,0.6519768786181475,0.504924606959929,6.468030771443686,93.4614870238935,0.0006658449105572117,45,57,1.8626312528605626,0.3609458247833596,12,0
102,32,0,0.6504854368931949,0.5048727973454293,6.044364750215891,94.42208254851727,0.0004653920326234129,46,57,1.8788032799115348,0.36161221608840344,2,0
103,37,1,0.6490535863544324,0.5048290501349603,-17.24253176615537,95.38267807314416,0.0006465751032607159,46,58,1.8794745151467827,0.004151135582935856,4,0
104,39,0,0.6523961906322362,0.5047792955458401,6.052260224501168,96.34365248696508,0.00045238373530764875,47,58,1.8809678483692611,0.356165376618102,8,0
105,35,0,0.6509433962264158,0.504737146632489,6.486125871077419,97.3046269007703,0.0006282631121621307,47,59,1.887850374223195,0.3568102393227121,6,0
106,40,2,0.6495470554568381,0.5046893268893272,-27.86722670552955,98.26596948050062,0.0004400051821846773,48,59,1.8503670321942989,0.005135363718018372,6,0
107,38,0,0.6527922263559685,0.5046486900325332,6.494721805119333,99.22731206021332,0.00061084138484091,48,60,1.8804417675737675,0.3515707297838641,6,0
108,37,1,0.6513761467889898,0.5046089627839478,-31.26121067362676,100.18901257901396,0.0004280637293447853,48,61,1.8758344622307677,0.03785675958053425,2,0
109,40,0,0.6500136241005994,0.5045634892377795,6.503036250996196,101.15071309780612,0.0005942484883831867,49,61,1.8847273433593428,0.6772023657396278,10,0
110,38,0,0.6486839545499,0.5045251473481744,6.935589381657984,102.1127617937083,0.0004161849532948736,49,62,1.8735063871655084,0.3471500977493965,10,0
111,40,1,0.6517857142857185,0.5044813670725945,-27.9506021700455,103.07481048960905,0.0005784284385441651,50,62,1.8755410994065216,0.018480752620520687,6,0
112,42,1,0.6504554337637836,0.5044443391198181,-37.11853039652011,104.03719803644277,0.00040488697382556893,50,63,1.8536783534709773,0.05703314031248231,8,0
113,39,1,0.6491228070175459,0.5044021590334999,-35.39261166755841,104.99958558326868,0.0005633301203147312,51,63,1.8729024151992022,0.046333348566822884,6,0
114,40,0,0.6521739130434738,0.5043663784353607,6.953270248882141,105.9623030638935,0.000394129151302991,51,64,1.8684712969590498,0.3434789938782398,8,0
115,43,1,0.6508744044769271,0.5043257121723014,-20.95282092015351,106.92502054452048,0.0005489067707173945,52,64,1.860937493389355,0.00324434164694252,8,0
116,39,0,0.6495726495726538,0.5042911167823145,6.961703823063317,107.88805942617788,0.0003838744907227465,52,65,1.8657761990897996,0.3387887498439469,8,0
117,39,0,0.6483167642395016,0.5042518840956892,6.533737329720395,108.85109830784583,0.0005351155218704662,53,65,1.8680871323724884,0.6637410092921878,2,0
118,44,1,0.6512722627284879,0.5042184158387956,-42.09650541136459,109.81445041930647,0.0003740892546346686,53,66,1.863472046139328,0.06989544554333911,9,0
119,40,0,0.6499999999999995,0.5041805420673093,6.540831207890449,110.77780253079182,0.000521917029388419,54,66,1.8753799342385835,0.3348291555805576,4,0
120,40,0,0.6487714787659572,0.5041481466109872,6.977817436531041,111.74146004132928,0.00036474261142416253,54,67,1.876693926179469,0.6563033618625858,0,0
121,45,1,0.6516505652539248,0.5041115622002367,-37.35033791812822,112.70511755187894,0.0005092750967605753,55,67,1.863185439823512,0.037931601263538096,10,0
122,41,0,0.6504065040650414,0.5040801886570879,6.985519459925278,113.66907295167445,0.000355806337353215,55,68,1.8844149885652282,0.3310056362355706,6,0
123,43,0,0.6492042005782701,0.5040448287294097,6.554392781021399,114.63302835147988,0.0004971563817264268,56,68,1.8867413139083284,0.6491105248055857,8,0
124,44,0,0.6520107193999682,0.5040144293877082,6.992998571092528,115.59727443354447,0.00034725454632678066,56,69,1.863509827396253,0.32681258212668274,8,0
125,44,1,0.6507936507936437,0.5039802333548498,-43.05517892505461,116.56152051560947,0.00048550503612432294,56,70,1.8927011210514362,0.05558524845401691,8,0
126,45,1,0.6496164876695024,0.5039507634340744,-41.52229882700475,117.52605035892358,0.0003390634571189821,57,70,1.8871535531744907,0.045441301266727546,8,0
127,44,0,0.6484640028788663,0.5039218590177799,7.436726376424346,118.49058020223886,0.0004739266186390978,57,71,1.8759880759614487,0.32325224638098177,10,0
128,45,0,0.6511627906976707,0.5038890920764549,7.007325483380441,119.455387156154,0.0003312111974906884,58,71,1.8991309634953017,0.3237368314474369,8,0
129,45,0,0.6500097542570403,0.5038610501883318,7.444565437899371,120.42019411006811,0.0004628261892918317,58,72,1.853406873734654,0.6261960479081158,8,0
130,43,0,0.6488549618320636,0.5038293227261909,7.014190714869684,121.38527177973168,0.000323677596725247,59,72,1.8830541659042208,0.3198062207105786,2,0
131,46,1,0.6515151515151547,0.5038021052353158,-48.1464801103252,122.35034944937321,0.00045217565708810525,59,73,1.8893841270348077,0.06681158017317532,4,0
132,46,0,0.6503852869946731,0.5037713684555719,7.020867963618741,123.31569168214065,0.0003164440458505169,60,73,1.8660917319627068,0.6199261435426174,8,0
133,46,0,0.649253731343292,0.5037449394512361,7.459609663559149,124.28103391490069,0.0004419490492040268,60,74,1.8685278259096894,0.3164684907761759,10,0
134,45,0,0.6518518518518575,0.5037151475704222,7.027364811910616,125.24663478771846,0.0003094933404383937,61,74,1.8790345332855103,0.3169279185989258,4,0
135,47,0,0.6507442590391617,0.5036894732024856,7.466831592461787,126.2122356605329,0.00043212233600797845,61,75,1.8656300278842688,0.6138417103388055,6,0
136,47,0,0.6496350364963381,0.5036605832209446,7.033688442026119,127.17808946811084,0.000302809556060879,62,75,1.8820951497159624,0.31323347818744607,8,0
137,50,2,0.6521739130434868,0.5036356315537932,-50.59204011790167,128.14394327568147,0.0004226732278311829,62,76,1.8676818121465386,0.0250448923373038,4,0
138,50,1,0.6510877422956527,0.5036076030468933,-54.33682006639752,129.1100445194335,0.00029637793551273717,63,76,1.874448741649883,0.08069973875023234,8,0
139,47,0,0.6500000000000027,0.5035833439256818,7.480713776886063,130.07614576319983,0.00041358104135724716,63,77,1.8783436838930287,0.310096000493112,6,0
140,50,0,0.652482269503538,0.5035561388535436,7.045842928495404,131.04248914092994,0.00029018476706710317,64,77,1.8732339291326139,0.31053223870539604,10,0
141,49,0,0.6514167181108692,0.5035325437815168,7.487388335565058,132.008832518653,0.0004048265522840211,64,78,1.880201876286752,0.6021937818929747,6,0
142,49,0,0.6503496503496454,0.503506126315423,7.05168637137254,132.97541291484282,0.00028421732386618714,65,78,1.8853699541558062,0.30705123559356584,10,0
143,50,0,0.6493134612174023,0.5034831683412587,7.493894144799157,133.941993311027,0.00039639187488660355,65,79,1.8785177520944996,0.6037806599134041,8,0
144,54,1,0.6517320866393393,0.5034575047050066,-56.92558615794529,134.90880578780207,0.00027846374902651405,66,79,1.8693182425964592,0.07695120267752331,9,0
145,51,1,0.6506849315068486,0.5034351583192509,-43.67068041365282,135.87561826457878,0.00038826034571570744,66,80,1.8912796064380526,0.0202344780422149,10,0
146,50,0,0.649667471744105,0.5034131871918072,7.940438208987118,136.84265805315346,0.0002727856425508435,66,81,1.862058062412847,0.5904739962190073,6,0
147,54,0,0.652034675070401,0.5033884576837424,7.506424370794548,137.80969784173345,0.000380416412752993,67,81,1.8748771445939072,0.300832018398512,10,0
148,49,0,0.651006711409392,0.503367059566293,7.947274178363557,138.77696033443007,0.00026716851792230045,67,82,1.8709344947285833,0.3012221705002767,6,0
149,52,1,0.6500073264005378,0.5033430134360437,-55.84389700002816,139.74422282715005,0.0003728455708369438,68,82,1.8563790684238786,0.05840727894431792,8,0
150,54,1,0.652325244874862,0.5033221661543228,-59.64139334296542,140.71170356991806,0.00026175605162848115,68,83,1.8691869551733058,0.07317103491424896,8,0
151,50,0,0.6513157894736734,0.5032987754074906,7.518351203955092,141.67918431266526,0.00036553425294982844,69,83,1.8712137055721083,0.29842975867472354,8,0
152,54,0,0.6503338576664287,0.5032784579191487,7.960458979581801,142.6468789978967,0.0002565375091023725,69,84,1.8619454461464788,0.5800804866909377,10,0
153,54,1,0.6526044982047436,0.5032556960725211,-65.94258069829284,143.61457368315737,0.0003584697603287168,70,84,1.8822843091981687,0.024470006257801748,12,0
154,51,0,0.6516129032258172,0.5032358883956773,7.966819191327843,144.5824781431529,0.0002515028969867217,70,85,1.862298005802944,0.29571378813877525,8,0
155,59,3,0.6506478339979507,0.503213730376442,-60.89330868343991,145.55038260316138,0.00035164020442834953,71,85,1.8646940735120536,0.045022319924615625,10,0
156,54,1,0.6496993197163189,0.5031944135235621,-54.50138529175263,146.51849280381796,0.0002466428706497936,71,86,1.8794218701364076,0.037149411588578644,10,0
157,56,1,0.6518987341772167,0.5031728355764946,-52.78031720101967,147.48660300446198,0.0003450344252087234,72,86,1.8596097953518371,0.030538694320985025,6,0
158,59,0,0.6509499658667014,0.5031539914931871,7.979101749940298,148.4549150392945,0.00024194870371729849,72,87,1.8721993312825282,0.2897977317295299,12,0
159,55,0,0.6500171736673587,0.5031329710950893,7.540560401314877,149.42322707411222,0.0003386419772937188,73,87,1.8870499689478906,0.29014153994754693,0,0
160,56,0,0.6521739130434545,0.5031145826033628,7.985033987425297,150.39173715871794,0.0002374122420576441,73,88,1.8683266253344684,0.2904976441908874,12,0
161,61,2,0.6512409111277533,0.5030940983840803,-63.82131230542117,151.36024724332273,0.0003324530119641622,74,88,1.8794707547064955,0.04278610259724216,12,0
162,56,1,0.6503067484662781,0.5030761491297093,-67.1182691361547,152.3289517101337,0.0002330258329834578,74,89,1.8823996833891283,0.07985673918219993,10,0
163,57,0,0.6524390243902239,0.5030561807991651,7.550916391088123,153.2976561769366,0.00032645828829913626,75,89,1.8838907960658124,0.2879912230373584,12,0
164,59,0,0.6515212798022897,0.5030386552028092,7.996503475047064,154.26655147015194,0.00022878232195466808,75,90,1.8851729926541232,0.2848783171128575,12,0
165,54,0,0.6506024096385756,0.5030191834835228,7.555921741278979,155.23544676338153,0.0003206491202547568,76,90,1.8872838563995271,0.2852079312202296,6,0
166,61,3,0.6497064953353839,0.5030020666952758,-65.20868255982627,156.20452943434788,0.0002246749871233078,76,91,1.8796279655586583,0.03970464473398219,10,0
167,60,0,0.6517916383476775,0.5029852026037408,8.445763048112568,157.1736121053087,0.00031485903690509076,76,92,1.8769513133101543,0.28251108719941775,14,0
168,56,1,0.6508875739644986,0.5029663511170105,-70.21259410317846,158.1428788080006,0.00022069751659614667,77,92,1.8865706791404906,0.07533792790049967,8,0
169,59,0,0.6500057038772571,0.5029498731379237,8.451731985102796,159.11214551072143,0.00030922515176712295,77,93,1.8835789634027025,0.5575892601826516,10,0
170,62,1,0.6520525134782919,0.5029314775179292,-56.71667168260893,160.08159299750642,0.00021684397938770417,78,93,1.872543537539408,0.022757743770141062,14,0
171,57,1,0.651162790697674,0.5029153725167259,-64.13951017042164,161.0510404842986,0.00030376632270190385,78,94,1.8777992447146774,0.045258756722300106,6,0
172,62,1,0.6502945378217083,0.5028974163975659,-70.23915626464927,162.020665602004,0.00021310879850489073,79,94,1.883722837751468,0.06854454282985153,10,0
173,61,0,0.6494397416146729,0.5028816718298301,8.463293633409023,162.9902907196713,0.00029847476889699465,79,95,1.8720525759650783,0.2779490509630814,6,0
174,59,1,0.6514285714285759,0.5028641396209811,-59.80790643989283,163.9600904056445,0.0002094867200810313,80,95,1.8822089100876882,0.025679110790881757,8,0
175,63,0,0.6505735275795619,0.5028487434996111,8.468894134212306,164.92989009163446,0.00029334316374729497,80,96,1.8663395019890228,0.5428490379940434,16,0
176,63,0,0.6497315151784391,0.5028316203404868,8.028046884008418,165.89986137029877,0.0002059727956407187,81,96,1.8762088822107645,0.27574965477114094,12,0
177,64,1,0.6516853932584269,0.5028165612050208,-64.28221381527332,166.86983264897577,0.00028836459853209817,81,97,1.8657499371338555,0.03479519893485717,12,0
178,62,0,0.6508431680091948,0.5027998329226748,8.032924902790441,167.83997262831915,0.00020256235976034986,82,97,1.8693962107778812,0.5387498967186529,14,0
179,61,1,0.6500000000000157,0.5027850998106428,-76.48996564536876,168.81011260767372,0.00028353253827617664,82,98,1.8704497239537106,0.07916278187044837,12,0
180,65,1,0.6519337016574337,0.5027687528803931,-79.99450602083417,169.78041847602054,0.0001992509988610891,83,98,1.8724028947228126,0.0536751637500998,9,0
181,65,1,0.6511039213462758,0.5027543353005061,-56.6411847856813,170.75072434438565,0.00027884081026741114,83,99,1.8743985709216737,0.012476049145759886,14,0
182,61,1,0.6502732240437289,0.5027383568092456,-73.52690380267849,171.72119336731353,0.00019603456036065836,84,99,1.8766162535280775,0.058565210131552026,2,0
183,66,1,0.6494613695171856,0.5027242447163137,-55.96547451847442,172.6916623902384,0.0002742835945923616,84,100,1.8783453138383006,0.010436523700778409,14,0
184,66,1,0.6513562198485955,0.5027086223282653,-78.35505862931336,173.6622919075987,0.000192909108392314,85,100,1.875089375418481,0.07312842009880527,10,0
185,61,0,0.650537634408617,0.502694806099692,8.495235457818382,174.63292142495433,0.0002698553609548071,85,101,1.882441152007091,0.2694530032661408,8,0
186,65,0,0.6497373241749568,0.5026795280244688,8.051471094940027,175.60370884813355,0.00018987091826261349,86,101,1.8849959073057743,0.5319097544587869,12,0
187,69,2,0.6516004681875122,0.502665998438226,-75.22201651747164,176.57449627132337,0.000265550891441535,86,102,1.8753091999101787,0.03645954718698329,18,0
188,64,2,0.6507936507936566,0.5026510534009724,-78.63609921743372,177.54543908054202,0.0001869164713639293,87,102,1.8826197161367046,0.015607630436786498,6,0
189,66,0,0.6500045662238034,0.5026378016149456,8.505056687019177,178.51638188980593,0.0002613652260663457,87,103,1.8899124450118419,0.5280565951563743,10,0
190,69,0,0.6518370456142143,0.5026247226619223,8.952034899463968,179.48747763161717,0.0001839396207401478,87,104,1.870625057005487,0.26521996141402704,16,0
191,65,0,0.651041666666681,0.5026101963610161,8.509825761119572,180.45857337342306,0.0002572936850242513,88,104,1.8919553998185175,0.26548789092908753,8,0
192,67,0,0.6502635018843587,0.5025973815721448,8.957261090012366,181.42981965823833,0.00018102482258086638,88,105,1.8866327809033834,0.5242861255590127,14,0
193,71,2,0.652066307924872,0.5025831642114086,-89.60776023134831,182.4010659430895,0.00025333180951747636,89,105,1.8503253912566255,0.031896248817459685,15,0
194,68,0,0.651282051282043,0.5025706056505531,8.962388846408786,183.3724604429142,0.00017819195849710923,89,106,1.8854014828954726,0.26357004466239253,8,0
195,68,1,0.6505145125099056,0.5025566874633445,-85.01591972215482,184.34385494277788,0.00024947536792296887,90,106,1.8713007253091916,0.07586831589721184,10,0
196,68,0,0.6497574976471797,0.5025443775095998,8.967420914521256,185.31539538905102,0.000175437719775573,90,107,1.8592547827192882,0.261434863617446,12,0
197,72,2,0.6515151515151482,0.5025307491372533,-80.74180942378327,186.28693583534582,0.00024572034308789625,91,107,1.8690468546755215,0.03100121350209252,16,0
198,69,0,0.6507579564605529,0.5025186804694717,8.972359937193502,187.25862001673113,0.00017275893247870044,91,108,1.8795876054188982,0.5119729956790823,10,0
199,68,1,0.6500000000000221,0.502505332940169,-85.54273724633659,188.2303041981578,0.00024206291479345055,92,108,1.8722796915257285,0.06887175468027303,8,0
200,71,0,0.651741293532325,0.5024934985222976,8.977208463354103,189.202129958658,0.0001701526261967956,92,109,1.8751361277870082,0.25985613793182855,10,0
201,71,1,0.6509941708104373,0.5024804232312725,-78.61253886578871,190.17395571915233,0.0002384994641602134,93,109,1.875997573144847,0.04156276643023028,10,0
202,69,2,0.6502463054187266,0.5024688162986225,-82.64987489261344,191.14592095605977,0.00016761596532433032,93,110,1.8704391497028012,0.02855355727018357,6,0
203,72,1,0.6519607843137184,0.5024560049895521,-86.0080472803858,192.11788619300566,0.00023502652032902915,94,110,1.871841864467221,0.062462701831960316,6,0
204,72,0,0.6512234729052001,0.5024446190357947,8.986643761703931,193.08998885523144,0.00016514623905550252,94,111,1.8739920293567462,0.5051562474186554,16,0
205,70,0,0.6504854368932014,0.5024320637833123,8.540804355552481,194.06209151747157,0.00023164078643844732,95,111,1.8779285880308993,0.2560502029096007,14,0
206,76,3,0.6521739130434674,0.5024208925482645,-91.83412757427607,195.03432960369287,0.00016274091402124213,95,112,1.8710532603228525,0.03824716294066031,8,0
207,73,0,0.6514461617844517,0.5024085857415181,8.544913826699485,196.00656768989955,0.00022833914874809125,96,112,1.8794257095512874,0.5018487863521691,14,0
208,72,1,0.6507177033492789,0.5023976231995784,-74.49097824926785,196.97893924682083,0.00016039755377050824,96,113,1.8807893664259954,0.02188322165723213,6,0
209,75,1,0.6500037378611885,0.5023855575267734,-90.99042344498437,197.9513108038018,0.00022511860441909448,97,113,1.882467444714063,0.06980747510596139,16,0
210,74,0,0.6516625194830726,0.5023747978760316,9.000176614916114,198.92381392476875,0.00015811384844255372,97,114,1.8813988578868264,0.4986056763725894,14,0
211,73,1,0.6509433962264158,0.5023629663098576,-84.67956927278831,199.89631704570357,0.00022197630764253518,98,114,1.8857855185014376,0.0425506376149527,10,0
212,74,1,0.6502383819057578,0.5023524039617879,-77.6732429517157,200.86894986891116,0.0001558875992486719,98,115,1.884299115798822,0.024173810443335254,8,0
213,76,1,0.6518728122230054,0.5023419649899917,-91.64187369899707,201.84158269214893,0.0002188405304650587,98,116,1.8715141565713127,0.0632912855888689,12,0
214,73,0,0.6511627906976869,0.5023304293154346,9.008809966315766,202.81434339937314,0.00015371670394870307,99,116,1.8903988884869305,0.2509860266557371,10,0
215,74,0,0.6504665091170085,0.5023201789666975,9.458801253218368,203.78710410660346,0.00021576219964458687,99,117,1.8815561990791128,0.4963144249493538,10,0
216,79,3,0.6520772915061119,0.5023088622478418,-97.26590476074281,204.759990921667,0.0001515991845053577,100,117,1.8575154153032927,0.026603828932218458,7,0
217,76,1,0.6513761467889866,0.5022987954481235,-92.22233285713497,205.73287773669455,0.00021275923225516635,100,118,1.876465461445407,0.057338121409001463,10,0
218,76,0,0.6506883872741248,0.5022876915012516,9.017150849040831,206.70588892419553,0.00014953312617649317,101,118,1.888992283090283,0.488827895457842,6,0
219,79,1,0.6522761951178966,0.5022778033571667,-101.5146883587939,207.678900111662,0.0002098289926095731,101,119,1.8604606630492593,0.06885603120106278,12,0
220,80,3,0.6515837104072396,0.5022669062295446,-98.21742672713373,208.65203397553174,0.00014751672685520134,102,119,1.8651904512305837,0.03532744916851982,8,0
221,81,3,0.6509042696832948,0.5022571920203437,-107.9755379461922,209.62516783945117,0.00020696894424077072,102,120,1.862666417484982,0.009301624774619223,14,0
222,78,0,0.6524697480498735,0.5022464959795206,9.025213836575276,210.598422721951,0.00014554825540358252,103,120,1.8676332882103404,0.24599542314114453,12,0
223,80,1,0.6517857142857024,0.5022369511495756,-97.43791617126232,211.57167760448658,0.00020417668670802414,103,121,1.864148793074061,0.06376992225748733,14,0
224,78,0,0.6511143961424454,0.5022264506732749,9.029145412369445,212.54505188485834,0.00014362605415385588,104,121,1.8702529641737908,0.4828839620221788,8,0
225,80,1,0.6526581633486587,0.502217070824873,-93.1537739898126,213.5184261651982,0.0002014499164033623,104,122,1.8671357844040357,0.04695349307071453,8,0
226,80,0,0.6519823788546176,0.5022067605914433,9.033012553868403,214.49191825852867,0.00014174855112969453,105,122,1.8689288657315148,0.24467989327665407,12,0
227,81,3,0.6513189938299752,0.5021975414780326,-104.437471733536,215.46541035180806,0.00019878641293757937,105,123,1.8702123995758546,0.018748973173702596,10,0
228,78,0,0.6528416428983864,0.502187416357386,9.036816828269082,216.43901870779905,0.00013991425063863971,106,123,1.8721877804090081,0.2429669194209928,6,0
229,82,2,0.6521739130434997,0.5021783538770916,-102.393237532993,217.4126270638702,0.0001961840869171283,106,124,1.8693724313116533,0.035317768370835785,10,0
230,80,0,0.6515182781240625,0.5021684089221876,9.040559751956835,218.3863501661574,0.00013812168660365387,107,124,1.8755322998995403,0.47715246718617765,10,0
231,79,0,0.6508620689655026,0.5021594991117179,9.493486117483727,219.360073268466,0.00019364092528917354,107,125,1.8775791459726447,0.24149413955889992,8,0
232,83,0,0.6523605150214452,0.5021497295504216,9.044242794246273,220.33390963328392,0.00013636950566819905,108,125,1.8794808934688074,0.24170040752949914,12,0
233,85,1,0.6517124533590766,0.5021409685792447,-103.4005518756694,221.30774599806512,0.00019115498128030595,108,126,1.8800710097079114,0.06393725527166663,10,0
234,79,0,0.6510638297872797,0.5021313698066932,9.047867376703408,222.28169417328613,0.0001346563800836975,109,126,1.882308204019167,0.2400478962667824,10,0
235,84,0,0.6525423728813388,0.5021227539715271,9.501475260648547,223.25564234850825,0.00018872442205974949,109,127,1.8835598448851112,0.24025100021138876,14,0
236,88,2,0.6519017135243905,0.502113321542822,-108.6712191492013,224.2297009128101,0.00013298104968839652,110,127,1.8686421214782287,0.05714033734098061,23,0
237,82,1,0.6512605042016693,0.502104847262374,-85.55509245133308,225.2037594770931,0.00018634747871715263,110,128,1.8854421142818731,0.01578789563900555,2,0
238,86,2,0.652719665271959,0.502096461905877,-95.90343417810584,226.17792703899394,0.00013132358864709204,110,129,1.8829425904447725,0.02922833652913258,10,0
239,86,2,0.652086242911091,0.5020872406957118,-113.3112789992118,227.15209460093644,0.00018402244376147792,111,129,1.8782610411359721,0.06904517960135813,4,0
240,85,2,0.6514522821576618,0.5020789912969753,-114.5411208096534,228.12636979807448,0.00012965844533141535,111,130,1.876312881446453,0.05171711871145597,13,0
241,84,0,0.6508292795591597,0.5020699267742618,9.512998389103728,229.1006449951307,0.0001817477019017133,112,130,1.8901878099690024,0.4659181324165644,12,0
242,85,1,0.6522662167103684,0.5020618100489797,-107.8568482959618,230.07502649308165,0.00012803083234302903,112,131,1.8779573375056593,0.06302098420988844,10,0
243,87,0,0.6516393442622922,0.5020528982488275,9.516722216251466,231.04940799101627,0.00017952168033730231,113,131,1.8847498410701409,0.23586064771701162,14,0
244,85,0,0.6510231767466421,0.5020449110177816,9.969811959240474,232.02389448272453,0.0001264395260704987,113,132,1.8797650191564608,0.4633190092012413,16,0
245,85,0,0.6524418015684,0.5020361481081118,9.520389648235025,232.99838097453198,0.00017734289400550551,114,132,1.880728030908748,0.23432589287591687,10,0
246,89,1,0.6518218623481766,0.5020282872929748,-114.6490786308302,233.97297117975447,0.00012488336423643887,114,133,1.875800251651874,0.07810240429470625,8,0
247,87,0,0.651212383492404,0.502019669568998,9.524001953987096,234.94756138499721,0.00017520990388675273,115,133,1.876722010274457,0.4607630597303498,12,0
248,87,2,0.6526131561011735,0.5020119321883787,-112.8626032642048,235.92225404905972,0.00012336120727240996,115,134,1.866344946749557,0.020319905589463165,12,0
249,88,0,0.6519999999999917,0.5020034560673445,9.52756036405016,236.8969467131908,0.0001731213071991533,116,134,1.8818178281174107,0.2331881870704789,10,0
250,89,0,0.6513970679609865,0.5019958392329816,9.981608782378729,237.87174060661172,0.00012187197057755839,116,135,1.8679152744634049,0.4582490965423233,10,0
251,86,1,0.6508006170489319,0.5019875012491964,-112.4668029758486,238.84653450003995,0.00017107580944752954,117,135,1.871683048434503,0.06193774456572131,6,0
252,90,0,0.6521739130434868,0.501980002162357,9.985425525169262,239.8214284176663,0.00012041465859624623,117,136,1.872619610516912,0.23188565878541564,16,0
253,89,0,0.6515773903729221,0.5019717989624346,9.534520239405424,240.7963223353466,0.0001690721155114261,118,136,1.8704235210079512,0.455775977645101,2,0
254,88,1,0.6509872055668783,0.501964414910459,-111.8790245235942,241.77131509587036,0.0001189882578387369,118,137,1.8719904782602923,0.05538997991519818,6,0
255,93,2,0.6523437499999918,0.5019563432487857,-119.2269678153048,242.74630785633562,0.0001671090078900761,119,137,1.873486422434341,0.004419630990808225,18,0
256,93,1,0.6517535034682174,0.5019490716018075,-107.7410978803138,243.72139830136953,0.000117591804780659,119,138,1.8735198560495618,0.041116243097303454,18,0
257,90,1,0.6511627906976611,0.5019411283362825,-87.42838292020573,244.696488746401,0.00016518530230769102,120,138,1.8766756311820496,0.007294301414324541,12,0
258,92,1,0.6525096525096781,0.5019339665440834,-119.1738328909313,245.6716757400918,0.00011622440399605694,120,139,1.8776463734719804,0.06859484865519225,14,0
259,91,0,0.6519255529380888,0.5019261486319689,9.544584586578594,246.64686273375912,0.00016329986868868218,121,139,1.876790342640275,0.227760618949522,14,0
260,93,2,0.6513409961685676,0.5019190942209838,-117.2289482460354,247.6221451621504,0.0001148851842174281,121,140,1.8803763362422137,0.03713922332301766,12,0
261,94,2,0.6507657747845249,0.5019113987150549,-111.9733603264573,248.59742759045415,0.0001614516094434748,122,140,1.8758263425904835,0.00522165341411038,16,0
